LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
4702427103,04/13/2020,1084,PPP,"MIDNIGHT SUN TECHNOLOGIES, LLC","1225 E Intl Airport Rd, Ste 110",ANCHORAGE,AK,99518-1410,,Exemption 4,60,100,1107000.0,1107000.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Unanswered,ANCHORAGE,ANCHORAGE,AK,99518-1410,AK-,112,541350.0,Unanswered,Unknown/NotStated,,1107000.0,,,,,,Limited  Liability Company(LLC),56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,198949.68,09/07/2021
6412047010,04/06/2020,1084,PPP,"BLOOD BANK OF ALASKA, INC.",1215 Airport Heights Drive,ANCHORAGE,AK,99508-2977,04/21/2021,Paid in Full,24,100,1097002.0,1097002.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-2977,AK-,84,621991.0,Unanswered,Unknown/NotStated,,1097002.0,,,,,,Non-Profit Organization,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,Y,1107100.43,03/24/2021
4609008402,02/06/2021,1084,PPS,HOOK LINE & SINKER INC,610 W 6th Ave,Anchorage,AK,99501-2225,03/10/2022,Paid in Full,60,100,1090759.81,1090759.81,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99501-2225,AK-,59,722511.0,Unanswered,Not Hispanic or Latino,1.0,1090754.81,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,1102055.9,02/23/2022
2609378507,02/20/2021,1084,PPS,NORTHERN SOLUTIONS,1270 E 64th Ave,Anchorage,AK,99518-1905,01/06/2022,Paid in Full,60,100,1086352.0,1086352.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99518-1905,AK-,64,541690.0,White,Not Hispanic or Latino,1.0,1086348.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Female Owned,Non-Veteran,,1095280.92,12/23/2021
4663678307,01/23/2021,1084,PPS,SEWARD ASSOCIATION FOR THE ADVANCEMENT,301 Railway Ave,Seward,AK,99664-3801,10/13/2021,Paid in Full,60,100,1084678.37,1084678.37,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,Seward,KENAI PENINSULA,AK,99664-3801,AK-,83,541690.0,Unanswered,Unknown/NotStated,1.0,1084673.37,,,,,,Professional Association,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,1091543.05,09/20/2021
3605697107,04/11/2020,1084,PPP,CAPSTONE FAMILY PHYSICIANS LLC,3122 E Meridian Park Loop Ste 1,WASILLA,AK,99654-7255,09/08/2021,Paid in Full,24,100,1079765.22,1079765.22,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,WASILLA,MATANUSKA SUSITNA,AK,99654-7255,AK-,98,551112.0,Unanswered,Unknown/NotStated,89010.58,952242.64,,,,,38512.0,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,1093639.46,08/03/2021
7507707102,04/14/2020,1084,PPP,"HARRIS SAND & GRAVEL, INC.",260 AIRPORT ROAD,VALDEZ,AK,99686,07/08/2021,Paid in Full,24,100,1078579.62,1078579.62,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,VALDEZ,Copper River,AK,99686-0001,AK-,38,425110.0,White,Not Hispanic or Latino,20000.0,1043579.62,15000.0,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,1091020.22,06/18/2021
6313097106,04/14/2020,1084,PPP,"MASS EXCAVATION, INC.",6591 A Street,ANCHORAGE,AK,99518-1866,06/24/2021,Paid in Full,24,100,1072900.0,1072900.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Unanswered,ANCHORAGE,ANCHORAGE,AK,99518-1866,AK-,30,238910.0,Unanswered,Unknown/NotStated,,1072900.0,,,,,,Corporation,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,1084510.84,05/21/2021
2223487103,04/10/2020,1084,PPP,BOYS & GIRLS CLUBS OF SOUTHCENTRAL ALASKA,2300 W 36TH AVE,ANCHORAGE,AK,99517-2500,01/08/2021,Paid in Full,24,100,1072714.0,1072714.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99517-2500,AK-,166,624410.0,Unanswered,Unknown/NotStated,8000.0,1014714.0,,50000.0,,,,Non-Profit Organization,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,Y,1078044.07,11/17/2020
2707928608,03/15/2021,1084,PPS,CHENA HOLDINGS INC.,2040 Richardson Hwy,North Pole,AK,99705-5951,05/05/2022,Paid in Full,60,100,1071225.0,1071225.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,N,N,Existing or more than 2 years old,North Pole,FAIRBANKS NORTH STAR,AK,99705-5951,AK-,112,551112.0,Unanswered,Unknown/NotStated,,1071225.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,1082260.08,04/07/2022
4912358405,02/07/2021,1084,PPS,MEDICAL GROUP OF ALASKA LLC,3190 E Meridian Park Loop Ste 207,Wasilla,AK,99654-7422,12/10/2021,Paid in Full,60,100,1069289.4,1069289.4,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,Wasilla,MATANUSKA SUSITNA,AK,99654-7422,AK-,71,621498.0,Unanswered,Unknown/NotStated,1.0,1069286.4,,,,,,Partnership,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,1077052.73,11/05/2021
8765287104,04/15/2020,1084,PPP,AHTNA INCORPORATED,110 W 38TH AVE Ste 100,ANCHORAGE,AK,99503-5650,09/24/2021,Paid in Full,24,100,1064305.0,1064305.0,0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,Unanswered,ANCHORAGE,ANCHORAGE,AK,99503-5650,AK-,75,551114.0,Unanswered,Unknown/NotStated,,1064305.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,1078126.39,08/12/2021
4044127104,04/12/2020,1084,PPP,"YUKON FIRE PROTECTION SERVICES, INC.",5601 Silverado Way,ANCHORAGE,AK,99518-1651,01/08/2021,Paid in Full,24,100,1063981.62,1063981.62,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99518-1651,AK-,72,238210.0,Unanswered,Unknown/NotStated,,1026277.62,,37704.0,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,1070977.66,12/17/2020
1026308610,03/12/2021,1084,PPS,CAPE FOX LODGE LLC,800 Venetia Avenue 800 Venetia Avenue,Ketchikan,AK,99901,03/11/2022,Paid in Full,60,100,1062015.0,1062015.0,0,,122517,Atlantic Union Bank,"1051 E Cary St, Ste 103",RICHMOND,VA,23219-4029,U,N,N,Existing or more than 2 years old,Ketchikan,KETCHIKAN GATEWAY,AK,99901,AK-,125,721110.0,Unanswered,Unknown/NotStated,,1062015.0,,,,,,Limited  Liability Company(LLC),122517,Atlantic Union Bank,RICHMOND,VA,Unanswered,Unanswered,,1071750.14,02/16/2022
6325597002,04/06/2020,1084,PPP,"GLM ENERGY SERVICES, LLC",420 B WILLOW ST,KENAI,AK,99611-7707,01/14/2021,Paid in Full,24,100,1056900.0,1056900.0,0,,22347,Bank of Pontiac,300 W Washington St,PONTIAC,IL,61764-1746,R,N,N,Existing or more than 2 years old,KENAI,KENAI PENINSULA,AK,99611-7707,AK-,64,333611.0,Unanswered,Unknown/NotStated,41060.0,902957.0,64783.0,48100.0,,,,Limited  Liability Company(LLC),22347,Bank of Pontiac,PONTIAC,IL,Unanswered,Unanswered,,1063530.96,12/01/2020
4893667009,04/04/2020,1084,PPP,SLAGLE LLC,3 Salmon Landing,KETCHIKAN,AK,99901-6567,,Exemption 4,24,100,333900.0,1050371.7,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,KETCHIKAN,KETCHIKAN GATEWAY,AK,99901-6567,AK-,75,713990.0,Unanswered,Unknown/NotStated,,1050371.7,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,628258.69,06/04/2021
5247598302,01/25/2021,1084,PPS,SLAGLE LLC,3 SALMON LANDING,KETCHIKAN,AK,99901,,Exemption 4,60,100,1050371.7,1050371.7,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,KETCHIKAN,KETCHIKAN GATEWAY,AK,99901,AK-,75,541990.0,Unanswered,Unknown/NotStated,1.0,1050366.7,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,,
2456488307,01/20/2021,1084,PPS,PIKE'S ON THE RIVER INC.,1850 Hoselton Rd,Fairbanks,AK,99709-4675,12/18/2021,Paid in Full,60,100,1048122.2,1048122.2,0,,3498,Mt. McKinley Bank,500 Fourth Ave,FAIRBANKS,AK,99701-4714,R,Y,N,Existing or more than 2 years old,Fairbanks,FAIRBANKS NORTH STAR,AK,99709-4675,AK-,39,721110.0,White,Not Hispanic or Latino,1.0,1048116.2,,,,,,Subchapter S Corporation,3498,Mt. McKinley Bank,FAIRBANKS,AK,Male Owned,Non-Veteran,,1056277.45,11/10/2021
2575177206,04/16/2020,1084,PPP,KATMAI ONCOLOGY GROUP LLC,3851 Piper St U340,ANCHORAGE,AK,99508-6904,08/10/2021,Paid in Full,24,100,888385.84,1047820.52,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-0002,AK-,37,621111.0,Unanswered,Unknown/NotStated,,1047820.52,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,1059045.12,05/21/2021
3275387104,04/11/2020,1084,PPP,G2 CONSTRUCTION,188-B Bentley Trust Road,FAIRBANKS,AK,99701-3182,12/18/2021,Paid in Full,24,100,1047500.0,1047500.0,0,,3498,Mt. McKinley Bank,500 Fourth Ave,FAIRBANKS,AK,99701-4714,R,N,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99701-3182,AK-,61,236220.0,Unanswered,Unknown/NotStated,,1047500.0,,,,,,Subchapter S Corporation,3498,Mt. McKinley Bank,FAIRBANKS,AK,Unanswered,Unanswered,,1055707.81,02/04/2021
6287537004,04/06/2020,1084,PPP,SEWARD ASSOCIATION FOR THE ADVANCEMENT OF MARINE SCIENCE,301 Railway Avenue,SEWARD,AK,99664-3801,12/17/2020,Paid in Full,24,100,1046000.0,1046000.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,SEWARD,KENAI PENINSULA,AK,99664-3801,AK-,75,541712.0,Unanswered,Unknown/NotStated,,1046000.0,,,,,,Professional Association,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,1051530.9,11/03/2020
5407547008,04/05/2020,1084,PPP,"ARCTIC OFFICE MACHINE, INC.",100 W Fireweed,ANCHORAGE,AK,99503-2604,07/21/2021,Paid in Full,24,100,1036250.0,1036250.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-2604,AK-,78,424120.0,Unanswered,Unknown/NotStated,,1036250.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,1048259.14,06/15/2021
8192258409,02/13/2021,1084,PPS,PETROTECHNICAL RESOURCES OF ALASKA LLC,3601 C St Ste 1424,Anchorage,AK,99503-5952,01/31/2022,Paid in Full,60,100,1035634.0,1035634.0,0,,90739,Alaska USA FCU,4000 Credit Union Dr,ANCHORAGE,AK,99503-6636,U,Y,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99503-5952,AK-,44,541360.0,Unanswered,Unknown/NotStated,,1035634.0,,,,,,Limited  Liability Company(LLC),90739,Alaska USA FCU,ANCHORAGE,AK,Unanswered,Unanswered,,1044968.89,01/14/2022
1285348409,02/01/2021,1084,PPS,SATEO INC,129 W 53rd Ave,Anchorage,AK,99518-1602,12/10/2021,Paid in Full,60,100,1035239.65,1035239.65,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99518-1602,AK-,84,517410.0,Unanswered,Not Hispanic or Latino,1.0,1035237.65,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Non-Veteran,,1042897.59,11/02/2021
6958507106,04/14/2020,1084,PPP,"SATEO, INC.",129 WEST 53RD AVE,ANCHORAGE,AK,99518-1602,12/17/2020,Paid in Full,24,100,1034659.05,1034659.05,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99518-1602,AK-,83,517410.0,Unanswered,Not Hispanic or Latino,,1034659.05,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Non-Veteran,,1040583.54,11/19/2020
4817968304,01/23/2021,1084,PPS,KLEBS MECHANICAL,1107 E 72nd Ave,Anchorage,AK,99518-2369,02/09/2022,Paid in Full,60,100,1032635.0,1032635.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99518-2369,AK-,50,236220.0,Unanswered,Unknown/NotStated,1.0,1032631.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,1042678.44,01/26/2022
1859557210,04/15/2020,1084,PPP,GLACIER SERVICES INC,3800 Ceterpoint dr,ANCHORAGE,AK,99503,06/25/2021,Paid in Full,24,100,1027100.0,1027100.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,Y,Unanswered,ANCHORAGE,ANCHORAGE,AK,99503-0100,AK-,41,541513.0,Unanswered,Unknown/NotStated,,1027100.0,,,,,,Corporation,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,1038018.21,05/21/2021
7524657004,04/07/2020,1084,PPP,SAGAYA CORPORATION,2524 Blueberry Road Ste 106,ANCHORAGE,AK,99503-2622,04/20/2021,Paid in Full,24,100,1026382.02,1026382.02,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-2622,AK-,131,445110.0,Asian,Unknown/NotStated,,1026382.02,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,1035858.48,03/31/2021
9397017006,04/09/2020,1084,PPP,"ANCHORAGE HOTEL PORTFOLIO, LLC",813 D STREET,ANCHORAGE,AK,99501-3510,01/08/2021,Paid in Full,24,100,1023727.2,1023727.2,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-3510,AK-,183,721110.0,Unanswered,Unknown/NotStated,,940483.01,,,,,83244.19,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,1030682.94,12/22/2020
4109127204,04/27/2020,1084,PPP,"TRAILERCRAFT, INC.",222 West 92nd Avenue,ANCHORAGE,AK,99515,12/09/2021,Paid in Full,24,100,1021200.0,1021200.0,0,,90739,Alaska USA FCU,4000 Credit Union Dr,ANCHORAGE,AK,99503-6636,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99515-0001,AK-,68,441310.0,White,Not Hispanic or Latino,,1021200.0,,,,,,Subchapter S Corporation,90739,Alaska USA FCU,ANCHORAGE,AK,Male Owned,Non-Veteran,,1037343.35,11/29/2021
5763407705,05/01/2020,1084,PPP,AHTNA FACILITY SERVICES INCORPORATED,110 W 38th Ave Ste 200E,Anchorage,AK,99503,06/16/2022,Paid in Full,60,100,1018592.0,1018592.0,0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,New Business or 2 years or less,Anchorage,ANCHORAGE,AK,99503-0100,AK-,90,561720.0,Unanswered,Unknown/NotStated,,1018592.0,,,,,,,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,302399.58,05/25/2022
3703028410,02/05/2021,1084,PPS,BETHEL CONTRACTING LLC,2605 Denali St,Anchorage,AK,99503-2749,12/04/2021,Paid in Full,60,100,1013202.0,1013202.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99503-2749,AK-,33,236116.0,Unanswered,Unknown/NotStated,1.0,1013197.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,1020752.44,11/16/2021
8086337104,04/15/2020,1084,PPP,BETHEL CONTRACTING LLC,2605 DENALI STREET,ANCHORAGE,AK,99503,03/12/2021,Paid in Full,24,100,1013201.95,1013201.95,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-0100,AK-,51,236220.0,Unanswered,Unknown/NotStated,,1013201.95,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,1021390.84,02/11/2021
9863247003,04/09/2020,1084,PPP,THE BREWS BROTHERS LLC,737 W 5TH AVE,ANCHORAGE,AK,99501-2117,09/08/2021,Paid in Full,24,100,1012382.34,1012382.34,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-2117,AK-,119,722511.0,White,Unknown/NotStated,27811.56,809905.88,,174664.9,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,1025973.23,08/23/2021
2018458309,01/20/2021,1084,PPS,BOYS & GIRLS CLUBS OF SOUTHCENTRAL ALASKA - 10678,2300 W 36th Ave,Anchorage,AK,99517-2557,01/06/2022,Paid in Full,60,100,1011065.0,1011065.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99517-2557,AK-,102,624110.0,Unanswered,Unknown/NotStated,1.0,1011061.0,,,,,,Non-Profit Organization,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,Y,1018109.77,11/22/2021
6592737110,04/14/2020,1084,PPP,CHENA HOLDINGS INC,PO BOX 58055,FAIRBANKS,AK,99711,04/08/2021,Paid in Full,24,100,1009063.27,1009063.27,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,N,Y,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99711-0001,AK-,114,551112.0,Unanswered,Unknown/NotStated,234799.07,677819.76,,67500.0,,28944.44,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,1017826.92,03/05/2021
9528657000,04/09/2020,1084,PPP,"PROVIDENCE ANCHORAGE ANESTHESIA MEDICAL GROUP, PC",3300 Providence Drive,ANCHORAGE,AK,99508-4616,07/08/2021,Paid in Full,24,100,1006617.5,1006617.5,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-4616,AK-,30,621111.0,Unanswered,Unknown/NotStated,15000.0,940617.5,6000.0,45000.0,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,1018172.92,06/11/2021
4379237202,04/27/2020,1084,PPP,"PETROTECHNICAL RESOURCES OF ALASKA, LLC",3601 C Street Suite 124,ANCHORAGE,AK,99503-5923,06/25/2021,Paid in Full,24,100,1005900.0,1005900.0,0,,90739,Alaska USA FCU,4000 Credit Union Dr,ANCHORAGE,AK,99503-6636,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-5923,AK-,23,541360.0,Unanswered,Unknown/NotStated,,1005900.0,,,,,,Limited  Liability Company(LLC),90739,Alaska USA FCU,ANCHORAGE,AK,Unanswered,Unanswered,,1017281.83,06/15/2021
4703707008,04/04/2020,1084,PPP,ATS ALASKA INC,139 E 51ST AVE,ANCHORAGE,AK,99503-7205,05/22/2021,Paid in Full,24,100,1005600.0,1005600.0,0,,74899,Washington Trust Bank,717 W Sprague Ave,SPOKANE,WA,99201-3915,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-7205,AK-,65,238220.0,Unanswered,Unknown/NotStated,,1005600.0,,,,,,Corporation,74899,Washington Trust Bank,SPOKANE,WA,Unanswered,Unanswered,,1015903.96,04/23/2021
1148567108,04/09/2020,1084,PPP,PATHFINDER AVIATION LLC,1936 Merrill Field Drive,ANCHORAGE,AK,99501-4114,02/09/2021,Paid in Full,24,100,1002351.65,1002351.65,0,,71488,"TBK Bank, SSB","12700 Park Central Dr, Ste 1700",DALLAS,TX,75251-1517,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-4114,AK-,67,481219.0,Unanswered,Unknown/NotStated,26913.64,862996.33,,31064.14,,81377.54,,Limited  Liability Company(LLC),71488,"TBK Bank, SSB",DALLAS,TX,Unanswered,Unanswered,,1010259.09,01/25/2021
7348757010,04/07/2020,1084,PPP,"RPR, INC.",2201 E 84th Court,ANCHORAGE,AK,99507-3146,02/23/2021,Paid in Full,24,100,1000000.0,1000000.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99507-3146,AK-,65,238160.0,White,Not Hispanic or Latino,,1000000.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,1007616.44,01/26/2021
3490647102,04/11/2020,1084,PPP,"WRIGHT AIR SERVICE, INC.",PO Box 60142,FAIRBANKS,AK,99706,08/19/2021,Paid in Full,24,100,998702.0,998702.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,R,N,N,Unanswered,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99706-0001,AK-,71,481211.0,Unanswered,Unknown/NotStated,,998702.0,,,,,,Subchapter S Corporation,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,1011397.83,08/05/2021
7623267000,04/07/2020,1084,PPP,"CORNERSTONE GENERAL CONTRACTORS, INC.",4040 B Street Suite 200,ANCHORAGE,AK,99503-5900,07/20/2021,Paid in Full,24,100,997894.27,997894.27,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-5900,AK-,38,236220.0,Unanswered,Unknown/NotStated,,997894.27,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,1009540.93,06/17/2021
4773867005,04/04/2020,1084,PPP,"SWALLING GENERAL CONTRACTORS, LLC",235 F Street,ANCHORAGE,AK,99501-2216,07/20/2021,Paid in Full,24,100,997500.0,997500.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-2216,AK-,22,237990.0,White,Not Hispanic or Latino,,997500.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,1008340.24,06/11/2021
3183028503,02/23/2021,1084,PPS,HARRIS SAND & GRAVEL INC.,260 AIRPORT ROAD,VALDEZ,AK,99686,07/02/2022,Paid in Full,60,100,993750.0,993750.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,VALDEZ,Copper River,AK,99686,AK-,48,425110.0,White,Not Hispanic or Latino,1.0,993747.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,1006546.23,06/17/2022
5868498408,02/09/2021,1084,PPS,THE ALASKA SPORTSMAN'S LODGE LLC,5870 Alpine Woods Dr,Anchorage,AK,99516-2465,,Exemption 4,60,100,988447.6,988447.6,0,,19839,United Bank,420 Griffin St,ZEBULON,GA,30295-6687,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99516-2465,AK-,30,721214.0,Unanswered,Unknown/NotStated,1.0,988443.6,,,,,,Limited  Liability Company(LLC),19839,United Bank,ZEBULON,GA,Unanswered,Unanswered,,,
2258537105,04/10/2020,1084,PPP,KENDALL FORD ALASKA LLC,2701 E Mountain Village Dr,WASILLA,AK,99654-7338,05/26/2021,Paid in Full,24,100,987300.0,987300.0,0,,59698,Umpqua Bank,"445 SE Main St, First Fl",ROSEBURG,OR,97470-4934,R,Y,N,Existing or more than 2 years old,WASILLA,MATANUSKA SUSITNA,AK,99654-7338,AK-,90,441110.0,Unanswered,Unknown/NotStated,,987300.0,,,,,,Limited  Liability Company(LLC),59698,Umpqua Bank,ROSEBURG,OR,Male Owned,Unanswered,,997578.74,04/29/2021
